templateID1	templateID2	LmQuery1	LmQuery2	score
560996	560996	бытовой вещество дозатор жидкий и или который место мыло наличие обеспечиваться перечень помещение постоянный работник рабочий с санитарный смывать список утверждение	бытовой вещество дозатор жидкий и или который место мыло наличие обеспечиваться перечень помещение постоянный приказ работник рабочий с санитарный смывать список утверждение	0.990369439125061
573404	573404	02 1 10 1175 1998 военный г обязанность положение президент приложение рф транспортный указ	02 1 11 1998 военный г обязанность положение президент приказ приложение рф транспортный	0.9903159141540527
550063	550063	алименты взыскание госпошлина иск какой размер	алименты взыскание госпошлина иск размер	0.9902698397636414
567747	567747	223 включать ежемесячный командировочный ли отчет расход	223 вносить ежемесячный командировочный ли отчет расход	0.9902302622795105
482196	482196	межценовый ндс разница с	межценовый ндс разница	0.990221381187439
435202	435202	договор оформление срок трудовой	договор заключение срок трудовой	0.990156888961792
546394	546394	командировка оплачивать работа сверхурочный	командировка оплата работа сверхурочный	0.9901503920555115
507661	579701	налог приб срок уплата	налог срок уплата	0.9901184439659119
559723	559723	13014 вклад единственный заполнять заявление капитал общество р счет увеличение уставной учредитель форма	13014 вклад единственный заполнять заявление капитал общество р счет увеличение уставной участник форма	0.9900562763214111
540005	540005	давность исковой общий срок	давность исковой какой общий срок	0.9900502562522888
100000016	100000016	выплата отпускной срок	выплата отпуск срок	0.990034282207489
497829	428126	калькулятор рабочий стаж	калькулятор работник стаж	0.9900326132774353
405885	100000036	2021 г политика учетный	2021 политик учетный	0.9900190830230713
