bot	sys	pubid	text	templateId	templateText	timestamp	etalon_text
kuber	15.0	21	здравствуйте,какой код выплаты в ЕФС-1 у специальной коаевой выплаты?	577453	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/501589/actual/	2024-02-12T10:37:50.445	код выплаты в ефс-1 для больничного
kuber	15.0	224	школа приобретает содержимое аптечки ( медикаменты) по какому КОСГУ их оплачивать и оприходовать?	554651	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/485772/actual/	2024-02-12T10:38:19.085	медикаменты для аптечки в учреждении КОСГУ
kuber	15.0	224	Добрый день! Подскажите,, пожалуйста, где прописано, что журналы операций  формируются по КФО?	419938	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/408598/actual/	2024-02-12T10:40:51.992	как вести журнал операций 2 по разным кфо
kuber	15.0	25	Добрый день! При уничтожении спецодежды акт об утилизации делает сторонняя организация или внутренняя комиссия?	578142	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/16/143868/actual/	2024-02-12T10:40:59.215	утилизация спецодежды
kuber	15.0	25	здравствуйте!перезарядка огнетушителей какой КВР и КОСГУ?	538198	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/86/607067/actual/	2024-02-12T10:43:02.587	перезарядка огнетушителей квр и косгу
kuber	15.0	224	в каких случаях форма  0510452?	481479	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/118/108636/actual/	2024-02-12T10:45:54.423	формирование 0510452
kuber	15.0	21	добрый день, подскажите как учитывать имущество, полученное по договору ответственного хранения	580883	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/686228/actual/	2024-02-12T10:50:10.585	КОСГУ договор ответственного хранения
kuber	15.0	224	Как должна выглядеть главная книга за 2023 год с изменениями?	453545	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/118/27377/actual/	2024-02-12T10:56:50.862	главная книга за декабрь
kuber	15.0	224	сотрудник едет в командировку в Луганск. В каком размере оплатить зарплату за командировочный день?	519223	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/133197/actual/	2024-02-12T11:06:19.045	что оплатить сотрудника при командировке
kuber	15.0	224	В каких случаях заполняется таблица №11 в казенных учреждениях?	578281	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/681082/actual/	2024-02-12T11:06:38.359	таблица 11 для пояснительной записки казенного учреждения
kuber	15.0	194	Добрый день. Каким документом оформить поступление на  счет 09 при установке аккумуляторов?	538305	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gf.action360.ru/#/document/12/474244/actual/	2024-02-12T11:11:32.389	списание с 09 счета аккумуляторов
kuber	15.0	25	Здравствуйте. Подскажите, пожалуйста на картриджи нужно делать решение по приобретению материалов?	581430	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/12/504045/actual/	2024-02-12T11:14:03.066	приобретение картриджа косгу в 2020 году
kuber	15.0	21	Здравствуйте! Подскажите пожалуйста какие сроки оплаты за сдачу крови и ее компонентов?	494726	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/447309/actual/	2024-02-12T11:14:20.443	отпуск за сдачу крови
kuber	15.0	25	каким документом списывать запачные части авто	576120	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/16/143666/actual/	2024-02-12T11:15:29.736	по каким документам списать материальные запасы
kuber	15.0	224	добрый день! Пожалуйста направьте новый шаблон акта на списание	530419	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/118/120421/actual/	2024-02-12T11:15:44.296	акт на списание ос
kuber	15.0	21	По какому КОСГУ и КВР отразить предоставление автоуслуг?	540519	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/476148/actual/	2024-02-12T11:17:47.332	автоуслуги КОСГУ
kuber	15.0	224	можно взять компенсацию за ненормированный отпуск если основной отпуск 14 дней не отголяли	464139	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/410652/actual/	2024-02-12T11:20:25.206	14 дней отпуска за свой счет для компенсации
kuber	15.0	25	каким приказом  минфина для оформления инвентаризации применяют формы	577685	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/86/679779/actual/	2024-02-12T11:23:00.653	форма приказа о проведении инвентаризации , утвержденная приказом минфина от 13.06.1995 № 49
kuber	15.0	224	Добрый день! По каким КВР и КОСГУ учреждение проводит безвозмездную передачу программного обеспечения учредителю?	581743	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/504121/actual/	2024-02-12T11:23:42.048	безвозмездная передача неисключительных прав на программное обеспечение и оргтехники
kuber	15.0	224	Здравствуйте! подскажите пожалуйста как отразить начисление налога на имущество и уплату в бюджете	532166	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/136442/actual/	2024-02-12T11:23:47.432	квр для начисления налога на имущество
kuber	15.0	224	здравствуйте. Сотрудник ушел в отпуск с последующим увольнением. как подать сзв-ТД	490288	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/443689/actual/	2024-02-12T11:24:25.089	когда сдавать форму сзв-тд, если сотрудник ушел в отпуск с последующим увольнением
kuber	15.0	194	Добрый день, по какому косгу оплатить целевое обучение ребенка сотрудника учреждения	502847	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gf.action360.ru/#/document/86/547011/actual/	2024-02-12T11:26:08.968	целевая статья обучение сотрудников косгу
kuber	15.0	21	Добрый день! Федеральное казенное учреждение. Замена, демонтаж, монтаж отнести к услугам или работам?	571611	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/496274/actual/	2024-02-12T11:26:25.479	монтаж демонтаж конструкций косгу
kuber	15.0	224	Добрый день. Подскажите пожалуйста перечень форм годовой отчетности казенного учреждения ГРБС, АД	583963	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/691709/actual/	2024-02-12T11:30:59.931	какие формы годовой отчетности казенному учреждению сдавать в налоговую
kuber	15.0	21	добрый день. облагаются ли суточные при однодневных командировках.	456760	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/474180/actual/	2024-02-12T11:37:07.633	платить ли суточные при однодневной командировке
kuber	15.0	224	Решение о признании объектов НФА в каких случаях печатать	432895	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/118/101659/actual/	2024-02-12T11:37:54.551	новая форма для эдо. как заполнить решение о признании объектов нфа
kuber	15.0	21	добрый день как скачать форму приказа по беременности и родам???	509838	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/562715/actual/	2024-02-12T11:43:03.998	форма приказа о назначении отпуска по беременности и родам
kuber	15.0	21	Здравствуйте! Ремонт конфорок квр и косгу и ассенизация?	581271	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/686812/actual/	2024-02-12T11:44:05.286	ремонт печати квр и КОСГУ
kuber	15.0	21	Добрый день. Есть ли измнения по форме о результатах деятельности	578752	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/665532/actual/	2024-02-12T11:55:17.086	новое в отчете о результатах деятельности
kuber	15.0	25	добрый день! какая статья расходов оказание услуги по абонентскому обслуживанию всех функций ГЛОНАС	581365	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/12/504035/actual/	2024-02-12T11:57:34.994	оплата абонентского обслуживания по глонасс какое КОСГУ
kuber	15.0	224	"Добрый день "" учетная политика 2024"""	568839	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/142494/actual/	2024-02-12T12:10:47.926	учетная политика на 2024
kuber	15.0	21	добрый день, подскажите пожалуйста какой КВР применить при единовременной социальной выплате молодым педагогам?	568850	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/660594/actual/	2024-02-12T12:13:51.330	квр социальные выплаты обучающимся
kuber	15.0	224	уведомление по налогу на имущество за 4 кв.2023 года нужно подавать?	569286	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/661666/actual/	2024-02-12T12:20:47.043	нужно ли сдавать уведомление по налогу на имущество за 2023 год
kuber	15.0	194	Добрый день! Состав бух.отчетности в налоговую?	575363	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gf.action360.ru/#/document/16/143595/actual/	2024-02-12T12:21:01.637	состав квартальной отчетности
kuber	15.0	25	как оплачивать больничный работающим по договору ГПХ?	577075	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/16/143755/actual/	2024-02-12T12:29:40.852	оплачивается ли больничный если работник работает по договору гпх
kuber	15.0	25	Что относится к особо ценному имуществу?	546665	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/12/478787/actual/	2024-02-12T12:29:50.918	что отнести к особо ценному имуществу
kuber	15.0	21	Здравствуйте! Какие проводки должны быть при передаче здания в безвозмездное пользование?	576037	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/143655/actual/	2024-02-12T12:34:05.376	безвозмездное пользование имуществом проводки
kuber	15.0	21	Здравствуйте. Формирует ли ГРБС в составе годовой отчетности таблицу 4?	578269	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/681070/actual/	2024-02-12T12:34:58.971	образец таблицы 4 пояснительной записки (ф. 0503160) для годовой отчетности
kuber	15.0	25	Добрый день. В инвентарной карточке  форма 0509215 что указывать в приложении?	570759	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/118/120806/actual/	2024-02-12T12:36:15.903	инвентарная карточка 0509215
kuber	15.0	224	Здравствуйте, по какому КОСГУ провести счетчик воды?	554697	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/485824/actual/	2024-02-12T12:36:59.472	косгу счетчика на воду
kuber	15.0	21	Добрый день! Нужна ли лицензия на  экспертизу технического состояния оборудования? Для дальнейшего списания	578132	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/680763/actual/	2024-02-12T12:48:07.426	экспертиза технического состояния основных средств подлежащих списанию
kuber	15.0	25	добрый день! может ли задолженность на 01.01.24 по счету 209.36 быть текущей?	574869	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/86/673656/actual/	2024-02-12T12:49:32.879	дебиторская задолженность счет 209,36
kuber	15.0	224	Здравствуйте! дорожные знаки отнести к 346 или к 310!	554666	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/485792/actual/	2024-02-12T12:51:49.511	дорожные знаки по какому КОСГУ отнести
kuber	15.0	21	Добрый день. Необходимо дополнить стаж сотрудника за 2003 год, какой формой воспользоваться?	537727	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/137343/actual/	2024-02-12T12:56:21.082	какой документ о стаже выдать сотруднику
kuber	15.0	224	учет почтовых марок через подотчетное лицо. как отразить	540582	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/476234/actual/	2024-02-12T12:57:58.061	касса фондовый по учету почтовых марок по бюджету
kuber	15.0	21	Здравствуйте. скажите пожалуйста, к обязательным электронным документам надо формировать электронную справку ф.0504833?	431333	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/73377/actual/	2024-02-12T13:06:12.424	справка бухгалтерская ф. 0504833
kuber	15.0	224	здравствуйте какая проводка по уменьшению кадастровой стоимость земли	571037	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/665886/actual/	2024-02-12T13:09:19.821	уменьшение кадастровой стоимости земли проводки
kuber	15.0	224	Добрый день. Какие дни в новогодние праздники оплачиваются в двойном размере при сменном графике?	435617	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/121218/actual/	2024-02-12T13:19:13.963	оплата в двойном размере
kuber	15.0	224	Закупка молока для сотрудников в 2024 году ВР 214 КОСГУ 346?	540538	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/476164/actual/	2024-02-12T13:24:11.380	квр и косгу для закупки молока сотрудникам
kuber	15.0	224	Входит ли доплата молодому специалисту до доведения до МРОТ	540540	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/476294/actual/	2024-02-12T13:26:40.087	доплата к заработной плате молодому специалисту условия
kuber	15.0	21	Состав бухгалтерской отчетности в налоговую  для бюджетного учреждения.	583963	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/691709/actual/	2024-02-12T13:32:49.827	состав бухгалтерской отчетности в налоговую
kuber	15.0	194	Как передавать 21 забалансовый счет	578145	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gf.action360.ru/#/document/86/680798/actual/	2024-02-12T13:35:49.066	как правильно передать основное средство с забалансового счета 21
kuber	15.0	224	добрый вечер! подскажите КОСГУ Диски dvd+r&&	580934	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/503904/actual/	2024-02-12T13:42:35.451	КОСГУ диск dvd
kuber	15.0	224	какой будет косгу- компенсация за найм жилья?	540536	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/476297/actual/	2024-02-12T13:43:06.262	по какому квр и косгу отразить компенсацию за найм жилья
kuber	15.0	21	Здравствуйте, подскажите сроки полезного использования для мягкого инвентаря для  стационарных больниц ?	581442	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/144361/actual/	2024-02-12T13:54:19.304	срок полезного использования мягкого инвентаря в бюджетном учреждении больница
kuber	15.0	224	счет 109.70 какие расходы включает	549466	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/626173/actual/	2024-02-12T14:01:10.494	какие расходы учитывают на счете 109.70
kuber	15.0	21	казенное учреждение Какими документами провести модернизацию основного средства (программно-технический комплекс), проводки	581315	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/686845/actual/	2024-02-12T14:15:00.486	по какому квр провести оплату модернизации основного средства
kuber	15.0	224	Добрый день! Подскажите, к какой группе ОС отнести лазертаг-оборудование?	554698	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/485825/actual/	2024-02-12T14:27:43.582	оборудование лазертаг КОСГУ
kuber	15.0	21	Учётная политика изменения на 2024 год	568839	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/142494/actual/	2024-02-12T14:54:26.144	изменения учетной политики - 2024
kuber	15.0	224	Добрый вечер! Приобретение системного блока и монитора. по какому КОСГУ учитывать?	547523	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/623067/actual/	2024-02-12T14:56:20.704	покупка системный блок и монитора квр и косгу
kuber	15.0	224	доброе утро! Как удержать излишне выплаченную зарплату	532145	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/136435/actual/	2024-02-14T05:53:54.414	как удержать излишне выплаченную зарплату
kuber	15.0	21	Здравствуйте! Оплачивать ли сотруднику в командировке проезд от аэропорта до гостиницы?	526071	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/134320/actual/	2024-02-12T02:53:25.671	оплата проезда в отпуск в период закрытия аэропортов
kuber	15.0	224	ПСД на кап ремонт квр и косгу	581271	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/686812/actual/	2024-02-12T02:58:27.669	псд на кап ремонт на какой квр
kuber	15.0	224	Добрый день! Амортизация лицензии со счета 111.6 идет с КОСГУ 401.20 226?	579003	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/682745/actual/	2024-02-12T03:06:00.757	учет программного обеспечения счет 111.6 бессрочные лицензии
kuber	15.0	21	Добрый день. Подскажите КОСГУ Рукав пожарный, ствол пожарный, клапан запорный ?	538172	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/607068/actual/	2024-02-12T03:08:32.688	пожарный рукав, клапан пожарный косгу
kuber	15.0	21	мы бюджетное учреждение - используем в 2024 году ф.0510452?	481479	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/118/108636/actual/	2024-02-12T03:14:01.641	пример заполнения ф. 0510452
kuber	15.0	224	Здравствуйте! Состав бухотчетности в налоговую для бюджетных и казенных учреждений?	583963	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/691709/actual/	2024-02-12T03:37:15.559	состав бухотчетности в налоговую
kuber	15.0	21	Добрый подскажите,заключили договор  на изготовление банера для организации, какой будет КОСГУ?	571519	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/496247/actual/	2024-02-12T03:44:48.915	изготовление банера по индивидуальному эскизу косгу
kuber	15.0	224	добрый день! можно ли отнести к КОСГУ 225 техническое обслуживание АСПС, систем мониторинга?	580346	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/144249/actual/	2024-02-12T03:48:23.849	что относить на КОСГУ 225
kuber	15.0	21	Как проводить начисление стипендии аспирантам в рабочих днях или календарных?	568848	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/142496/actual/	2024-02-12T04:09:12.222	начисление стипендии проводки
kuber	15.0	224	какая форма акта списания материальных запасов с 2024 года при выдаче на нужды учреждения	589776	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/118/140894/actual/	2024-02-12T04:09:21.448	что указывается в акте о списании материальных запасов
kuber	15.0	25	каких нарушений нельзя допускать,обзор проверок казначейства	587777	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/16/144972/actual/	2024-02-12T04:25:11.585	Какие нарушения нельзя допускать. Обзор проверок Казначейства
kuber	15.0	21	Журнал операций по забалансовому счету (ф. 0509213) заполняется с аналитикой или без?	458322	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/118/99213/actual/	2024-02-12T04:26:16.215	журнал операций по забалансовому счету (ф. 0509213) образец
kuber	15.0	21	Здравствуйте, подскажите, какие документы по 61н оформить при приобретении основных средств	580591	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/685829/actual/	2024-02-12T04:46:07.399	какими документами оформить покупку основных средств
kuber	15.0	21	какими проводками отразить в учете подарок муниципальному служащему?	581803	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/144394/actual/	2024-02-12T04:46:15.994	как отразить в учете подарки к новому году
kuber	15.0	21	начисление амортизации на права пользования бессрочно	581739	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/687308/actual/	2024-02-12T04:49:58.279	неисключительные права бессрочно
kuber	15.0	224	Здравствуйте . Для назначения пособия по сокращению какие документы нужны для бухгалтера?	502968	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/454562/actual/	2024-02-12T04:52:37.054	пособие при сокращении по какому косгу
kuber	15.0	21	Добрый день! Подскажите пожалуйста ОКОФ для дорожных знаков	44623	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/115109/actual/	2024-02-12T04:59:52.975	дорожные неровности окоф
kuber	15.0	21	Кем назначаются денежные выплаты Почетным гражданам?	540541	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/476301/actual/	2024-02-12T05:01:27.750	квр доплата за звание почетный гражданин
kuber	15.0	224	Здравствуйте! Подскажите, пожалуйста, по какому косгу следует оплатить шприцы, бинты, аптечки автомобильные? Спасибо!	554651	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/485772/actual/	2024-02-12T05:04:09.616	косгу для автомобильной аптечки
kuber	15.0	224	заполнение карточки учета матереальных ценностей	580878	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/686203/actual/	2024-02-12T05:05:37.105	заполнение карточки учета основных средств
kuber	15.0	224	Здравствуйте. Есть вопрос по закупкам 44-ФЗ	577607	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/679710/actual/	2024-02-12T05:08:18.489	закупки 44-фз
kuber	15.0	21	Добрый день. Подскажите, начиная с какого периода проводить инвентаризацию на счетах санкционирования?	573838	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/671868/actual/	2024-02-12T05:10:49.389	порядок инвентаризации счетов санкционирования
kuber	15.0	21	Здравстуйте, утилизация оргтехники какой код КОСГУ	554720	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/485852/actual/	2024-02-12T05:11:31.807	2019 косгу утилизация оргтехники
kuber	15.0	21	Доброе утро! Подскажите,пожалуйста,на какой счёт отнести замок навесной?	581291	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/503991/actual/	2024-02-12T05:18:27.332	по какому косгу платить замок навесной
kuber	15.0	25	можем ли уволить сотрудника по собственному желанию если сотрудник находится на больничном	554032	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/12/485291/actual/	2024-02-12T05:19:15.312	можно ли уволить сотрудника по собственному желанию на больничном
kuber	15.0	224	Здравствуйте! Какое КБК  указывать при безвозмездном пользовании внутри одного ведомства?	576042	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/12/499985/actual/	2024-02-12T05:20:02.495	безвозмездное пользование применить по какому кфо
kuber	15.0	21	Добрый день. Может ли филиал вернуть денежные средства головному учреждению. Спасибо.	580477	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/86/685692/actual/	2024-02-12T05:28:20.447	возврат субсидии на госзадание головному учреждению
kuber	15.0	224	Добрый день. В каких видах торгов по 44-фз поставщик предоставляет банковскую гарантия?	494405	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/529949/actual/	2024-02-12T05:29:53.132	банковские гарантии в качестве обеспечения контракта по 44-фз
kuber	15.0	25	Подскажите, пожалуйста, проводки по списанию имущества в результате инвентаризации и списание по причине ветхости	540622	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/86/611349/actual/	2024-02-10T08:16:49.792	списание не активов по результатам инвентаризации
kuber	15.0	21	Добрый день. Какими проводками отразить поступление  дохода от нанесенного ущерб прошлых лет.	531992	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/12/471958/actual/	2024-02-10T08:31:10.412	по какому косгу начислять ущерб учреждению нанесенных сотрудником
kuber	15.0	224	начисление амортизации на право пользования программным продуктом(Контур, сч 104.6i), проводки, косгу, квр	546812	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/86/621911/actual/	2024-02-10T12:57:26.046	косгу на право пользования программы контур
kuber	15.0	21	Приобретение через подотчет НФА и списание. Проводки	584082	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.gosfinansy.ru/#/document/16/144618/actual/	2024-02-11T08:38:46.628	бух проводка приобретение материалов через подотчет
kuber	15.0	224	Здравствуйте. Казенное учреждение. Какую форму по ОКУД использовать в работе Акт о списании НФА?	14463	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/118/85007/actual/	2024-02-12T02:14:15.032	акта списания основных средств нфа
kuber	15.0	224	Здравствуйте, оплата 224 по иным целям проводки, права пользования имуществом	576037	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://plus.gosfinansy.ru/#/document/16/143655/actual/	2024-02-10T10:52:28.129	безвозмездное пользование имуществом проводки
kuber	15.0	25	Принимаемые обязательства финансового года, следующего за текущим годом, на каком счете отражаются?	525647	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://vip.gosfinansy.ru/#/document/12/469365/actual/	2024-02-10T10:57:23.056	как принять обязательства по кредиторской задолженности в начале года
